"ENTITY_CD","ENTITY_NAME","YEAR","NUM_ELL","PER_ELL","NUM_AM_IND","PER_AM_IND","NUM_BLACK","PER_BLACK","NUM_HISP","PER_HISP","NUM_ASIAN","PER_ASIAN","NUM_WHITE","PER_WHITE","NUM_Multi","PER_Multi","NUM_SWD","PER_SWD","NUM_FEMALE","PER_FEMALE","NUM_MALE","PER_MALE","NUM_ECDIS","PER_ECDIS","NUM_MIGRANT","PER_MIGRANT","NUM_HOMELESS","PER_HOMELESS","NUM_FOSTER","PER_FOSTER","NUM_ARMED","PER_ARMED"
"280203030008","CLARKE MIDDLE SCHOOL","2016","11","2","0","0","17","3","118","20","131","22","318","54","1","0",84,14,277,47,308,53,130,22,,,,,,,,
"280203030009","WOODLAND MIDDLE SCHOOL","2016","17","2","4","0","50","5","183","17","221","21","599","57","3","0",119,11,509,48,551,52,259,24,,,,,,,,
"280203030010","W TRESPER CLARKE HIGH SCHOOL","2016","1","0","0","0","29","4","144","19","146","20","424","57","0","0",56,8,375,50,368,50,172,23,,,,,,,,
"280203030011","EAST MEADOW HIGH SCHOOL","2016","43","3","2","0","62","4","311","20","256","16","934","60","4","0",180,11,804,51,765,49,348,22,,,,,,,,
"280203030012","MEADOWBROOK ELEMENTARY SCHOOL","2016","42","10","0","0","10","2","101","25","90","22","205","50","6","1",78,19,204,50,208,50,104,25,,,,,,,,
"280204020000","NORTH BELLMORE UNION FREE SCHOOL DISTRICT","2016","37","2","8","0","43","2","271","13","155","7","1579","75","44","2",385,18,1047,50,1053,50,313,15,,,,,,,,
"280204020003","NEWBRIDGE ROAD SCHOOL","2016","14","4","0","0","6","2","59","16","21","6","272","75","4","1",63,17,172,48,190,52,64,18,,,,,,,,
"280204020004","PARK AVENUE SCHOOL","2016","3","1","1","0","5","1","19","5","25","7","288","82","12","3",47,13,176,50,174,50,21,6,,,,,,,,
"280204020005","SAW MILL ROAD SCHOOL","2016","12","2","2","0","25","4","104","15","59","8","515","72","9","1",142,20,344,48,370,52,139,19,,,,,,,,
"280204020006","JOHN G DINKELMEYER SCHOOL","2016","6","2","1","0","4","1","51","13","37","9","289","74","10","3",60,15,213,54,179,46,50,13,,,,,,,,
"280204020007","MARTIN AVENUE ELEMENTARY SCHOOL","2016","2","1","4","1","3","1","38","13","13","5","215","76","9","3",73,26,142,50,140,50,39,14,,,,,,,,
"280205030000","LEVITTOWN UNION FREE SCHOOL DISTRICT","2016","120","2","9","0","68","1","1233","17","602","8","5102","72","71","1",977,14,3402,48,3683,52,1646,23,,,,,,,,
"280205030001","EAST BROADWAY SCHOOL","2016","0","0","0","0","1","0","65","10","30","4","562","84","11","2",64,10,319,48,350,52,65,10,,,,,,,,
"280205030002","ABBEY LANE SCHOOL","2016","40","6","1","0","9","1","171","26","73","11","391","60","6","1",64,10,315,48,336,52,192,29,,,,,,,,
"280205030005","GARDINERS AVENUE SCHOOL","2016","0","0","2","0","6","1","104","17","35","6","444","74","7","1",86,14,291,49,307,51,115,19,,,,,,,,
"280205030006","LEE ROAD SCHOOL","2016","0","0","0","0","2","1","45","15","7","2","238","80","6","2",9,3,160,54,138,46,38,13,,,,,,,,
"280205030009","SUMMIT LANE SCHOOL","2016","26","6","0","0","4","1","112","28","61","15","219","54","7","2",50,12,196,49,207,51,119,30,,,,,,,,
"280205030010","WISDOM LANE MIDDLE SCHOOL","2016","3","0","3","0","9","1","158","22","81","11","476","65","5","1",110,15,353,48,379,52,239,33,,,,,,,,
"280205030011","NORTHSIDE SCHOOL","2016","21","4","0","0","2","0","130","24","77","14","311","58","13","2",68,13,260,49,273,51,148,28,,,,,,,,
"280205030013","JONAS E SALK MIDDLE SCHOOL","2016","9","1","1","0","7","1","115","12","53","6","745","80","8","1",148,16,434,47,495,53,164,18,,,,,,,,
"280205030015","DIVISION AVENUE SENIOR HIGH SCHOOL","2016","1","0","1","0","15","1","186","18","123","12","693","68","7","1",213,21,483,47,542,53,332,32,,,,,,,,
"280205030016","GEN DOUGLAS MACARTHUR SENIOR HIGH SCHOOL","2016","20","2","1","0","13","1","147","12","62","5","1023","82","1","0",165,13,591,47,656,53,234,19,,,,,,,,
"280206030000","SEAFORD UNION FREE SCHOOL DISTRICT","2016","24","1","1","0","11","0","165","7","49","2","2037","89","20","1",351,15,1129,49,1154,51,229,10,,,,,,,,
"280206030003","SEAFORD HARBOR SCHOOL","2016","15","3","1","0","0","0","35","6","18","3","522","90","4","1",64,11,282,49,298,51,67,12,,,,,,,,
"280206030004","SEAFORD MANOR SCHOOL","2016","0","0","0","0","3","1","24","6","5","1","369","91","6","1",74,18,210,52,197,48,23,6,,,,,,,,
"280206030005","SEAFORD MIDDLE SCHOOL","2016","6","1","0","0","3","1","49","8","13","2","522","88","5","1",85,14,284,48,308,52,62,10,,,,,,,,
"280206030006","SEAFORD SENIOR HIGH SCHOOL","2016","3","0","0","0","5","1","57","8","13","2","624","89","5","1",128,18,353,50,351,50,77,11,,,,,,,,
"280207020000","BELLMORE UNION FREE SCHOOL DISTRICT","2016","22","2","2","0","23","2","76","8","59","6","829","83","4","0",128,13,465,47,528,53,63,6,,,,,,,,
"280207020002"," SHORE ROAD SCHOOL","2016","7","2","0","0","5","2","26","8","19","6","256","84","0","0",45,15,148,48,158,52,19,6,,,,,,,,
"280207020003"," WINTHROP AVENUE SCHOOL","2016","4","1","1","0","11","4","16","6","11","4","249","86","1","0",41,14,126,44,163,56,19,7,,,,,,,,
"280207020004","REINHARD EARLY CHILDHOOD CENTER","2016","11","3","1","0","7","2","34","9","29","7","324","81","3","1",42,11,191,48,207,52,25,6,,,,,,,,
"280208030000","ROOSEVELT UNION FREE SCHOOL DISTRICT","2016","745","24","0","0","1686","53","1481","47","0","0","0","0","3","0",398,13,1467,46,1703,54,1614,51,,,,,,,,
"280208030002","CENTENNIAL AVENUE ELEMENTARY SCHOOL","2016","162","31","0","0","288","54","242","46","0","0","0","0","1","0",88,17,244,46,287,54,181,34,,,,,,,,
"280208030003","ULYSSES BYAS ELEMENTARY SCHOOL","2016","105","21","0","0","271","54","232","46","0","0","0","0","0","0",62,12,206,41,297,59,191,38,,,,,,,,
"280208030004","WASHINGTON ROSE SCHOOL","2016","200","29","0","0","354","51","340","49","0","0","0","0","0","0",58,8,338,49,356,51,316,46,,,,,,,,
"280208030005","ROOSEVELT HIGH SCHOOL","2016","225","22","0","0","554","54","464","46","0","0","0","0","1","0",125,12,475,47,544,53,630,62,,,,,,,,
"280208030009","ROOSEVELT MIDDLE SCHOOL","2016","53","13","0","0","219","52","203","48","0","0","0","0","1","0",65,15,204,48,219,52,296,70,,,,,,,,
"280208860024","ROOSEVELT CHILDREN'S ACADEMY CHARTER SCHOOL","2016","28","4","0","0","513","79","90","14","4","1","39","6","2","0",43,7,340,52,308,48,525,81,,,,,,,,
"280209030000","FREEPORT UNION FREE SCHOOL DISTRICT","2016","1270","18","50","1","1648","24","4394","64","81","1","603","9","98","1",859,12,3301,48,3573,52,4977,72,,,,,,,,
"280209030001","ARCHER STREET SCHOOL","2016","197","28","10","1","118","17","495","70","3","0","76","11","6","1",64,9,338,48,370,52,563,80,,,,,,,,
"280209030002","BAYVIEW AVENUE SCHOOL","2016","155","24","8","1","119","19","403","63","9","1","83","13","20","3",51,8,312,49,330,51,478,74,,,,,,,,
"280209030003","CAROLINE G ATKINSON SCHOOL","2016","137","15","5","1","235","25","616","65","12","1","65","7","9","1",142,15,453,48,489,52,710,75,,,,,,,,
"280209030004","COLUMBUS AVENUE SCHOOL","2016","53","33","0","0","12","8","129","81","0","0","14","9","4","3",47,30,64,40,95,60,108,68,,,,,,,,
"280209030005","LEO F GIBLYN SCHOOL","2016","130","19","7","1","130","19","442","64","12","2","87","13","18","3",66,9,320,46,376,54,514,74,,,,,,,,
"280209030006","JOHN W DODD MIDDLE SCHOOL","2016","124","13","3","0","269","29","576","62","13","1","55","6","11","1",135,15,451,49,476,51,665,72,,,,,,,,
"280209030007","FREEPORT HIGH SCHOOL","2016","353","16","10","0","666","29","1419","63","22","1","132","6","18","1",297,13,1115,49,1152,51,1572,69,,,,,,,,
"280209030009","NEW VISIONS ELEMENTARY SCHOOL","2016","121","23","7","1","99","19","314","59","10","2","91","17","12","2",57,11,248,47,285,53,367,69,,,,,,,,
"280210030000","BALDWIN UNION FREE SCHOOL DISTRICT","2016","233","5","3","0","2224","47","1299","27","199","4","843","18","162","3",787,17,2315,49,2415,51,1168,25,,,,,,,,
"280210030001","BROOKSIDE ELEMENTARY SCHOOL","2016","20","6","1","0","197","63","78","25","9","3","14","4","15","5",19,6,145,46,169,54,73,23,,,,,,,,
"280210030004","LENOX ELEMENTARY SCHOOL","2016","24","8","0","0","173","55","108","34","13","4","16","5","7","2",20,6,144,45,173,55,77,24,,,,,,,,
"280210030005","MEADOW ELEMENTARY SCHOOL","2016","39","7","0","0","254","43","157","27","25","4","118","20","33","6",178,30,267,45,320,55,169,29,,,,,,,,
"280210030007","PLAZA ELEMENTARY SCHOOL","2016","36","9","0","0","158","38","145","35","18","4","80","19","18","4",65,16,223,53,196,47,98,23,,,,,,,,
"280210030010","STEELE ELEMENTARY SCHOOL","2016","18","6","0","0","85","28","122","40","15","5","71","23","15","5",41,13,147,48,161,52,85,28,,,,,,,,
"280210030012","BALDWIN MIDDLE SCHOOL","2016","36","3","1","0","550","47","303","26","58","5","219","19","35","3",186,16,583,50,583,50,317,27,,,,,,,,
"280210030013","BALDWIN SENIOR HIGH SCHOOL","2016","60","4","1","0","807","50","386","24","61","4","325","20","39","2",278,17,806,50,813,50,349,22,,,,,,,,
"280211030000","OCEANSIDE UNION FREE SCHOOL DISTRICT","2016","215","4","5","0","99","2","898","16","194","3","4241","76","141","3",696,12,2659,48,2919,52,967,17,,,,,,,,
"280211030002","SCHOOL 2","2016","34","9","0","0","7","2","74","19","11","3","289","74","11","3",38,10,177,45,215,55,82,21,,,,,,,,
"280211030003","SCHOOL 3","2016","13","2","0","0","14","3","78","15","17","3","404","77","12","2",63,12,242,46,283,54,88,17,,,,,,,,
"280211030004","SCHOOL 4","2016","13","4","0","0","7","2","46","16","13","4","217","74","12","4",27,9,143,48,152,52,56,19,,,,,,,,
"280211030005","SCHOOL 5","2016","47","8","0","0","9","2","140","25","22","4","373","66","18","3",67,12,265,47,297,53,133,24,,,,,,,,
"280211030007","SCHOOL 9E-BOARDMAN ELEM SCHOOL","2016","7","2","0","0","2","1","27","8","13","4","272","85","7","2",32,10,158,49,163,51,21,7,,,,,,,,
"280211030008","SCHOOL 8","2016","22","5","1","0","3","1","72","17","10","2","332","78","9","2",62,15,205,48,222,52,73,17,,,,,,,,
"280211030009","SCHOOL 9M-OCEANSIDE MIDDLE SCHOOL","2016","19","2","1","0","10","1","127","15","26","3","670","78","23","3",101,12,402,47,455,53,152,18,,,,,,,,
"280211030010","SCHOOL 7-OCEANSIDE SENIOR HIGH SCHOOL","2016","29","2","3","0","37","2","263","15","68","4","1334","76","40","2",237,14,873,50,872,50,291,17,,,,,,,,
"280211030011","CASTLETON ACADEMY HIGH SCHOOL OF OCEANSIDE","2016","0","0","0","0","1","2","4","8","0","0","45","88","1","2",22,43,23,45,28,55,22,43,,,,,,,,
"280211030016","SCHOOL 6-KINDERGARTEN CENTER","2016","31","8","0","0","9","2","67","17","14","3","305","76","8","2",47,12,171,42,232,58,49,12,,,,,,,,
"280212030000","MALVERNE UNION FREE SCHOOL DISTRICT","2016","41","2","0","0","866","52","388","23","83","5","292","18","30","2",280,17,786,47,873,53,806,49,,,,,,,,
"280212030001","DAVISON AVENUE INTERMEDIATE SCHOOL","2016","9","2","0","0","183","48","88","23","19","5","87","23","7","2",68,18,166,43,218,57,188,49,,,,,,,,
"280212030002","MAURICE W DOWNING PRIMARY SCHOOL","2016","13","4","0","0","157","46","97","28","16","5","61","18","12","3",46,13,183,53,160,47,150,44,,,,,,,,
"280212030005","MALVERNE SENIOR HIGH SCHOOL","2016","9","2","0","0","316","58","125","23","27","5","73","13","7","1",87,16,258,47,290,53,280,51,,,,,,,,
"280212030006","HOWARD T HERBER MIDDLE SCHOOL","2016","10","3","0","0","210","55","78","20","21","5","71","18","4","1",79,21,179,47,205,53,188,49,,,,,,,,
"280213020000","VALLEY STREAM 13 UNION FREE SCHOOL DISTRICT","2016","91","4","7","0","476","23","549","27","348","17","613","30","55","3",278,14,1021,50,1027,50,555,27,,,,,,,,
"280213020001","JAMES A DEVER SCHOOL","2016","20","4","3","1","62","13","122","25","55","11","230","48","10","2",77,16,234,49,248,51,95,20,,,,,,,,
"280213020002","HOWELL ROAD SCHOOL","2016","40","7","1","0","221","41","124","23","141","26","42","8","16","3",63,12,283,52,262,48,199,37,,,,,,,,
"280213020003","WHEELER AVENUE SCHOOL","2016","22","4","3","1","145","24","201","34","101","17","125","21","21","4",53,9,295,49,301,51,170,29,,,,,,,,
"280213020004","WILLOW ROAD SCHOOL","2016","9","2","0","0","48","11","102","24","51","12","216","51","8","2",85,20,209,49,216,51,91,21,,,,,,,,
"280214030000","HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT","2016","96","3","7","0","214","7","425","14","309","11","1914","65","69","2",433,15,1381,47,1557,53,667,23,,,,,,,,
"280214030001","FRANKLIN EARLY CHILDHOOD CENTER","2016","37","10","0","0","17","5","66","18","29","8","250","67","9","2",68,18,162,44,209,56,70,19,,,,,,,,
"280214030002","HEWLETT ELEMENTARY SCHOOL","2016","9","2","1","0","22","5","79","19","33","8","273","64","16","4",64,15,197,46,227,54,79,19,,,,,,,,
"280214030003","OGDEN ELEMENTARY SCHOOL","2016","18","5","1","0","38","10","49","13","59","16","211","57","12","3",45,12,170,46,200,54,109,29,,,,,,,,
"280214030006","WOODMERE MIDDLE SCHOOL","2016","16","2","2","0","65","9","91","13","73","10","465","66","13","2",102,14,342,48,367,52,167,24,,,,,,,,
"280214030007","GEORGE W HEWLETT HIGH SCHOOL","2016","16","2","3","0","72","7","140","13","115","11","715","67","19","2",154,14,510,48,554,52,242,23,,,,,,,,
"280215030000","LAWRENCE UNION FREE SCHOOL DISTRICT","2016","435","16","19","1","571","22","1385","52","147","6","502","19","21","1",471,18,1253,47,1392,53,2002,76,,,,,,,,
"280215030002","2 SCHOOL","2016","96","24","5","1","69","18","236","60","22","6","57","15","4","1",48,12,190,48,203,52,326,83,,,,,,,,
"280215030004","4 SCHOOL","2016","51","30","2","1","33","19","94","55","9","5","32","19","2","1",32,19,74,43,98,57,140,81,,,,,,,,
"280215030005","5 SCHOOL","2016","110","19","6","1","115","20","310","54","24","4","107","19","7","1",96,17,268,47,301,53,465,82,,,,,,,,
"280215030007","LAWRENCE SENIOR HIGH SCHOOL","2016","108","12","2","0","213","23","444","48","58","6","208","22","5","1",174,19,448,48,482,52,619,67,,,,,,,,
"280215030008","LAWRENCE MIDDLE SCHOOL","2016","70","12","4","1","141","24","301","52","34","6","98","17","3","1",121,21,273,47,308,53,452,78,,,,,,,,
"280216020000","ELMONT UNION FREE SCHOOL DISTRICT","2016","216","6","5","0","1666","46","1016","28","582","16","256","7","76","2",424,12,1790,50,1811,50,2333,65,,,,,,,,
"280216020001","ALDEN TERRACE SCHOOL","2016","34","8","1","0","258","60","75","17","76","18","8","2","15","3",74,17,199,46,234,54,278,64,,,,,,,,
"280216020002","CLARA H CARLSON SCHOOL","2016","65","8","2","0","375","45","269","32","167","20","19","2","10","1",73,9,418,50,424,50,602,71,,,,,,,,
"280216020003","COVERT AVENUE SCHOOL","2016","45","6","1","0","112","16","286","41","162","23","121","17","22","3",79,11,353,50,351,50,444,63,,,,,,,,
"280216020004","DUTCH BROADWAY SCHOOL","2016","27","4","1","0","523","70","139","19","59","8","7","1","13","2",117,16,360,49,382,51,465,63,,,,,,,,
"280216020006","GOTHAM AVENUE SCHOOL","2016","31","6","0","0","304","55","169","31","61","11","10","2","9","2",31,6,290,52,263,48,390,71,,,,,,,,
"280216020007","STEWART MANOR SCHOOL","2016","14","4","0","0","94","29","78","24","57","17","91","28","7","2",50,15,170,52,157,48,154,47,,,,,,,,
"280217020000","FRANKLIN SQUARE UNION FREE SCHOOL DISTRICT","2016","48","3","13","1","31","2","352","19","171","9","1264","68","26","1",223,12,915,49,942,51,297,16,,,,,,,,
"280217020001","JOHN STREET SCHOOL","2016","12","3","3","1","10","2","79","17","45","10","320","70","3","1",79,17,234,51,226,49,66,14,,,,,,,,
"280217020003","POLK STREET SCHOOL","2016","7","1","4","1","11","2","121","19","53","8","433","69","9","1",41,6,323,51,308,49,100,16,,,,,,,,
"280217020004","WASHINGTON STREET SCHOOL","2016","29","4","6","1","10","1","152","20","73","10","511","67","14","2",103,13,358,47,408,53,131,17,,,,,,,,
"280218030000","GARDEN CITY UNION FREE SCHOOL DISTRICT","2016","15","0","0","0","27","1","151","4","166","4","3446","90","58","2",427,11,1956,51,1892,49,94,2,,,,,,,,
"280218030001","HEMLOCK SCHOOL","2016","2","1","0","0","1","1","9","5","12","6","159","86","4","2",16,9,102,55,83,45,0,0,,,,,,,,
"280218030002","HOMESTEAD SCHOOL","2016","3","1","0","0","0","0","10","5","5","2","177","86","14","7",22,11,102,50,104,50,2,1,,,,,,,,
"280218030003","LOCUST SCHOOL","2016","0","0","0","0","1","1","4","3","10","7","128","89","1","1",27,19,72,50,72,50,4,3,,,,,,,,
"280218030004","STRATFORD AVENUE SCHOOL","2016","3","1","0","0","0","0","20","3","11","2","519","90","25","4",57,10,292,51,283,49,5,1,,,,,,,,
"280218030005","STEWART SCHOOL","2016","2","0","0","0","5","1","16","3","31","5","512","89","10","2",86,15,277,48,297,52,10,2,,,,,,,,
"280218030006","GARDEN CITY MIDDLE SCHOOL","2016","0","0","0","0","7","1","45","4","44","4","902","90","3","0",108,11,507,51,494,49,29,3,,,,,,,,
"280218030007","GARDEN CITY HIGH SCHOOL","2016","5","0","0","0","13","1","47","4","53","5","1049","90","1","0",111,10,604,52,559,48,44,4,,,,,,,,
"280219030000","EAST ROCKAWAY UNION FREE SCHOOL DISTRICT","2016","28","2","0","0","27","2","287","24","53","5","775","66","30","3",149,13,593,51,579,49,308,26,,,,,,,,
"280219030001","RHAME AVENUE ELEMENTARY SCHOOL","2016","1","0","0","0","8","3","77","25","9","3","215","68","5","2",42,13,171,54,143,46,70,22,,,,,,,,
"280219030002","EAST ROCKAWAY JUNIOR-SENIOR HIGH SCHOOL","2016","12","2","0","0","13","2","131","25","25","5","348","66","9","2",86,16,245,47,281,53,144,27,,,,,,,,
"280219030004","CENTRE AVENUE ELEMENTARY SCHOOL","2016","15","5","0","0","6","2","79","24","19","6","212","64","16","5",21,6,177,53,155,47,94,28,,,,,,,,
"280220030000","LYNBROOK UNION FREE SCHOOL DISTRICT","2016","46","2","12","0","87","3","422","15","148","5","2049","74","50","2",366,13,1331,48,1437,52,379,14,,,,,,,,
"280220030001","KINDERGARTEN CENTER","2016","12","6","0","0","6","3","33","17","9","5","133","70","10","5",29,15,99,52,92,48,18,9,,,,,,,,
"280220030002","MARION STREET SCHOOL","2016","3","1","0","0","13","3","55","13","22","5","312","75","13","3",80,19,197,47,218,53,48,12,,,,,,,,
"280220030003","WAVERLY PARK SCHOOL","2016","0","0","0","0","6","3","23","11","6","3","166","83","0","0",13,6,99,49,102,51,10,5,,,,,,,,
"280220030004","WEST END SCHOOL","2016","17","4","5","1","10","3","92","24","20","5","247","64","12","3",39,10,188,49,198,51,70,18,,,,,,,,
"280220030005","LYNBROOK NORTH MIDDLE SCHOOL","2016","5","2","1","0","11","4","64","25","15","6","168","65","1","0",40,15,125,48,135,52,51,20,,,,,,,,
"280220030006","LYNBROOK SOUTH MIDDLE SCHOOL","2016","1","0","1","0","16","4","43","11","24","6","313","78","3","1",55,14,205,51,195,49,48,12,,,,,,,,
"280220030007","LYNBROOK SENIOR HIGH SCHOOL","2016","8","1","5","1","25","3","112","12","52","6","710","78","11","1",110,12,418,46,497,54,134,15,,,,,,,,
"280221030000","ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT","2016","60","2","1","0","222","6","417","12","85","2","2722","77","86","2",474,13,1714,49,1819,51,487,14,,,,,,,,
"280221030001","SOUTH SIDE HIGH SCHOOL","2016","11","1","0","0","82","8","123","12","38","4","799","75","22","2",141,13,540,51,524,49,163,15,,,,,,,,
"280221030002","SOUTH SIDE MIDDLE SCHOOL","2016","13","2","0","0","51","6","94","11","20","2","678","79","19","2",165,19,393,46,469,54,117,14,,,,,,,,
"280221030003","WATSON SCHOOL","2016","5","2","0","0","29","9","47","15","5","2","218","71","9","3",46,15,163,53,145,47,68,22,,,,,,,,
"280221030004","RIVERSIDE SCHOOL","2016","7","4","0","0","7","4","51","29","6","3","103","59","8","5",23,13,82,47,93,53,41,23,,,,,,,,
"280221030005","HEWITT SCHOOL","2016","1","0","1","0","31","7","30","7","2","0","376","84","8","2",41,9,211,47,237,53,40,9,,,,,,,,
"280221030006","WILLIAM S COVERT SCHOOL","2016","11","4","0","0","20","7","40","14","2","1","228","78","4","1",30,10,148,50,146,50,39,13,,,,,,,,
"280221030008","WILSON SCHOOL","2016","12","3","0","0","2","1","32","8","12","3","320","84","16","4",28,7,177,46,205,54,19,5,,,,,,,,
"280222020000","FLORAL PARK-BELLEROSE UNION FREE SCHOOL DISTRICT","2016","20","1","0","0","52","4","202","14","212","15","977","67","15","1",176,12,702,48,756,52,233,16,,,,,,,,
"280222020001","FLORAL PARK-BELLEROSE SCHOOL","2016","11","1","0","0","38","4","96","11","112","13","596","70","11","1",98,11,425,50,428,50,116,14,,,,,,,,
"280222020002","JOHN LEWIS CHILDS SCHOOL","2016","9","1","0","0","14","2","106","18","100","17","381","63","4","1",78,13,277,46,328,54,117,19,,,,,,,,
"280223030000","WANTAGH UNION FREE SCHOOL DISTRICT","2016","21","1","1","0","6","0","178","6","71","2","2703","90","53","2",381,13,1519,50,1493,50,217,7,,,,,,,,
"280223030001","FOREST LAKE SCHOOL","2016","2","1","1","0","2","1","27","8","5","1","304","86","15","4",53,15,171,48,183,52,22,6,,,,,,,,
"280223030002","MANDALAY SCHOOL","2016","3","1","0","0","2","1","16","6","10","4","227","87","5","2",20,8,135,52,125,48,21,8,,,,,,,,
